cdchit_middle_x,cdchit_middle_y,cdchit_middle_z,cdchit_wire,cdchit_layer,cdchit_clayer,cdchit_superlayer,cdchit_tdc,cdchit_adc,cdchit_mc_px,cdchit_mc_py,cdchit_mc_pz,cdchit_mc_productionvertex_x,cdchit_mc_productionvertex_y,cdchit_mc_productionvertex_z,cdchit_mc_charge,objidx,is_signal,evt_id
-36.49935531616211,1.1829610466957092,30.559886932373047,95,0,14,2,4679,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
35.71505546569824,31.029805183410645,42.744510650634766,30,0,20,3,4321,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-44.567771911621094,-45.679656982421875,42.75144004821777,160,3,29,4,4754,102,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
48.87590217590332,38.147274017333984,42.74453544616699,27,2,28,4,4815,63,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-15.114146709442139,7.307680130004883,12.231683731079102,68,0,0,0,4913,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-96.12042617797852,-34.396507263183594,42.755775451660156,213,0,50,8,4329,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
14.603135108947754,-67.59595108032227,42.755252838134766,221,0,32,5,4931,865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-7.863449335098267,79.86405944824219,42.739707946777344,85,0,38,6,4715,9580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
77.27630233764648,63.42654800415039,42.751853942871094,43,5,49,7,4255,20,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
63.05741500854492,60.635480880737305,42.74446105957031,39,4,42,6,4581,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-25.14132022857666,-58.65858840942383,42.7535457611084,175,3,29,4,4827,36,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-4.238910883665085,26.745991706848145,20.477270126342773,39,1,9,1,4857,46,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-42.38253402709961,16.73799419403076,42.75029373168945,84,5,19,2,4452,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
17.945393562316895,10.50246000289917,15.308895111083984,13,4,4,0,4776,25,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-41.94462013244629,-98.97774887084961,42.76664352416992,263,3,53,8,4607,59,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
5.464346170425415,-18.00919818878174,13.773778915405273,127,2,2,0,4972,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
23.559032440185547,9.207193851470947,19.07655906677246,5,0,8,1,4810,41,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
60.06727409362793,-3.6868486404418945,42.75002098083496,253,1,27,4,4822,75,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-6.236362397670746,76.0921745300293,42.739742279052734,71,4,36,5,4809,31,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-4.136697769165039,67.28352737426758,42.739912033081055,66,5,31,4,4813,49,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-35.56578254699707,8.281001567840576,30.559093475341797,89,0,14,2,4659,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
17.758682250976562,36.01462936401367,36.158260345458984,34,2,16,2,4311,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
36.08867263793945,89.3870620727539,42.74537658691406,71,3,47,7,4396,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-74.6141242980957,23.078011989593506,42.746246337890625,125,5,37,5,4371,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
54.436344146728516,-2.2888760566711426,42.75045585632324,3,4,24,3,4868,69,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-17.432881355285645,23.016416549682617,21.879472732543945,52,2,10,1,4943,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
5.4999165534973145,16.90971565246582,13.000476837158203,32,1,1,0,4968,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-62.22110176086426,47.20802307128906,42.74327087402344,109,5,37,5,4431,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-3.58288836479187,36.33632278442383,30.556838989257812,51,0,14,2,4883,62,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-15.40880537033081,-15.43709945678711,16.080127716064453,100,5,5,0,4878,60,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-16.515422821044922,23.683151245117188,21.879362106323242,51,2,10,1,4918,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
41.37518501281738,64.16852378845215,42.740901947021484,41,4,36,5,5019,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-3.4681031107902527,25.041915893554688,19.07557487487793,39,0,8,1,4792,61,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
56.96389389038086,45.2147159576416,42.74247741699219,26,2,34,5,4669,70,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-72.23811721801758,-77.1341781616211,42.763031005859375,242,2,52,8,4810,64,-3.9811201095581055,-3.939002275466919,5.070838451385498,0.0,0.0,0.0,-1.0,1.0,True,1
-0.7662913799285889,54.479000091552734,42.74098014831543,61,4,24,3,5009,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
25.766061782836914,8.36374831199646,20.47846031188965,3,1,9,1,4875,47,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
7.341975808143616,24.192989349365234,19.075326919555664,28,0,8,1,4848,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-57.29059600830078,-68.43378448486328,42.75584030151367,204,5,43,6,4634,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
57.437957763671875,79.66229248046875,42.74837112426758,58,4,48,7,4622,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-54.55968475341797,-70.6302490234375,42.75618362426758,206,5,43,6,4639,44,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-54.22160530090332,5.338145136833191,42.74188041687012,113,4,24,3,4807,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-13.64061450958252,21.28711986541748,19.07634162902832,50,0,8,1,4683,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-106.2029914855957,-16.646751403808594,42.755123138427734,201,3,53,8,4873,826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-0.8323140144348145,92.7679672241211,42.7411003112793,93,1,45,7,4644,52,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
98.22207260131836,-18.62157154083252,42.76164245605469,346,5,49,7,4816,95,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
-43.94503402709961,-89.79394912719727,42.76039123535156,243,5,49,7,4790,47,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-97.49738311767578,-35.79167938232422,42.75722885131836,213,1,51,8,4326,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-11.927030324935913,22.291858673095703,19.076169967651367,48,0,8,1,4684,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-2.733039379119873,111.10798645019531,42.744964599609375,97,5,55,8,4634,34,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-42.37319755554199,-86.5822639465332,42.758872985839844,243,3,47,7,4753,54,-2.1424403190612793,-4.90648889541626,-1.6948294639587402,-15.111950874328613,-34.33402633666992,-16.132633209228516,-1.0,4.0,True,1
-15.642520904541016,6.098993301391602,12.231807708740234,70,0,0,0,5022,2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-71.16085815429688,40.77469444274902,42.741825103759766,133,1,39,6,4712,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-7.229096293449402,77.77249526977539,42.73927307128906,71,5,37,5,4633,45,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
-14.466504096984863,20.735074043273926,19.076433181762695,51,0,8,1,4683,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-32.50075912475586,-59.05691719055176,42.753652572631836,171,5,31,4,4722,24,-0.11500421166419983,-0.2703200876712799,-0.11959280073642731,-15.111950874328613,-34.33402633666992,-16.132633209228516,1.0,3.0,True,1
-41.812042236328125,18.11576271057129,42.75014877319336,83,5,19,2,4591,526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-88.72365188598633,-37.68558311462402,42.75098419189453,203,3,47,7,4716,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-69.78868103027344,-49.66940116882324,42.75285720825195,191,3,41,6,4970,1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
5.507364988327026,-16.947896003723145,13.00439453125,128,1,1,0,4887,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
17.636481285095215,12.798817157745361,16.07788848876953,16,5,5,0,4861,58,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-35.817928314208984,7.112843990325928,30.559223175048828,90,0,14,2,4658,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
-4.207227945327759,85.55760955810547,42.7392463684082,82,3,41,6,4831,23,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
24.267422676086426,21.559508323669434,25.10968780517578,14,4,12,1,4982,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
21.275060653686523,16.76345682144165,20.47762107849121,12,1,9,1,4851,61,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-2.5643470287323,21.62954616546631,16.07624053955078,43,5,5,0,4878,29,-0.2861693799495697,2.060149908065796,0.3265638053417206,0.0,0.0,0.0,1.0,2.0,True,1
38.08929443359375,4.37983512878418,33.36223030090332,3,1,15,2,4831,56,2.147063970565796,-0.5738880038261414,1.1694185733795166,14.971342086791992,10.919143676757812,8.4539794921875,1.0,5.0,True,1
26.90174674987793,21.203584671020508,27.909934997558594,12,5,13,1,4865,107,3.2844719886779785,2.548379421234131,2.1664862632751465,14.971342086791992,10.919143676757812,8.4539794921875,-1.0,6.0,True,1
-33.91818904876709,-32.983232498168945,42.74568557739258,144,0,20,3,4609,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1
7.341975808143616,24.192989349365234,19.075326919555664,28,0,8,1,4896,46,0.09271932393312454,0.4394860565662384,0.16875556111335754,3.6161766052246094,6.857694625854492,-8.764105796813965,1.0,3.0,True,2
-7.912968158721924,-14.838688850402832,12.23447036743164,107,0,0,0,4821,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-10.141158103942871,63.009578704833984,42.73992729187012,70,3,29,4,4766,49,-0.23953959345817566,1.6706377267837524,-0.8313496708869934,-7.547088623046875,45.00835418701172,-18.946407318115234,1.0,5.0,True,2
39.264588356018066,-88.03569412231445,42.76398468017578,292,3,47,7,4676,60,0.36796027421951294,-0.5392681360244751,0.27484726905822754,15.236209869384766,-21.348779678344727,10.26322078704834,1.0,7.0,True,2
-54.2701358795166,-53.69205284118652,42.75564193725586,175,4,36,5,4722,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-64.7522029876709,-28.917372703552246,42.751686096191406,158,1,33,5,4851,54,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
29.015522956848145,52.723777770996094,42.74252891540527,43,1,27,4,4890,58,1.8209006786346436,3.0592591762542725,0.3369899094104767,3.6161766052246094,6.857694625854492,-8.764105796813965,-1.0,2.0,True,2
75.5920524597168,59.81818199157715,42.75084686279297,42,3,47,7,4745,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-66.40792083740234,29.650578498840332,42.745079040527344,120,2,34,5,4935,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-27.46735191345215,67.34083557128906,42.740318298339844,85,2,34,5,4697,46,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
-14.148004055023193,9.033741474151611,12.231513977050781,65,0,0,0,4909,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-104.33144760131836,-38.30040740966797,42.75910186767578,213,5,55,8,4885,88,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
1.9926683902740479,-47.26935958862305,42.74966049194336,174,0,20,3,4828,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
25.904196739196777,79.73883819580078,42.74089050292969,64,2,40,6,4838,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-17.777873039245605,61.29429626464844,42.73988914489746,75,3,29,4,4720,47,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
25.484143257141113,-46.10401916503906,42.7528018951416,190,3,23,3,4896,82,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
22.31674575805664,-33.395029067993164,36.16643142700195,162,2,16,2,4824,60,0.36796027421951294,-0.5392681360244751,0.27484726905822754,15.236209869384766,-21.348779678344727,10.26322078704834,1.0,7.0,True,2
-87.38519668579102,36.19244861602783,42.7423095703125,159,2,46,7,4985,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-42.903799057006836,-15.361842632293701,42.75398635864258,106,5,19,2,4962,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-84.57659912109375,-42.33999061584473,42.750633239746094,207,2,46,7,4634,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
26.767169952392578,-45.371158599853516,42.752824783325195,191,3,23,3,4823,33,0.36796027421951294,-0.5392681360244751,0.27484726905822754,15.236209869384766,-21.348779678344727,10.26322078704834,1.0,7.0,True,2
79.8703842163086,-7.861000299453735,42.752586364746094,315,0,38,6,4584,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-50.62287902832031,-20.14421844482422,42.74460411071777,130,4,24,3,4348,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
78.29695510864258,-42.83786582946777,42.757083892822266,294,5,43,6,4405,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
32.604939460754395,67.03117561340332,42.740421295166016,46,3,35,5,4896,35,1.8209006786346436,3.0592591762542725,0.3369899094104767,3.6161766052246094,6.857694625854492,-8.764105796813965,-1.0,2.0,True,2
-9.59976863861084,-13.805526733398438,12.234298706054688,104,0,0,0,4820,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-86.72530364990234,37.746426582336426,42.7421875,158,2,46,7,4859,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-11.491069316864014,83.04972076416016,42.739349365234375,87,2,40,6,4784,106,-0.23953959345817566,1.6706377267837524,-0.8313496708869934,-7.547088623046875,45.00835418701172,-18.946407318115234,1.0,5.0,True,2
-40.990234375,-15.438355445861816,41.506731033325195,107,4,18,2,4620,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
34.8929443359375,-67.90943908691406,42.7568244934082,233,4,36,5,4622,77,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
-13.610208988189697,110.30509185791016,42.744720458984375,103,5,55,8,4417,39,-0.0027435729280114174,0.026028696447610855,-0.008852156810462475,-11.237807273864746,111.93526458740234,-52.018280029296875,-1.0,0.0,False,2
23.432991981506348,-39.088172912597656,42.758792877197266,160,5,19,2,4764,97,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
-54.31554985046387,56.12486457824707,42.742149353027344,102,5,37,5,4722,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-17.395904064178467,-49.72292900085449,42.75005531311035,160,3,23,3,4369,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-56.21762466430664,1.5750398635864258,42.74143600463867,115,5,25,3,4903,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-88.62127304077148,33.0504035949707,42.74256134033203,161,2,46,7,4826,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-42.378347396850586,-16.757408142089844,42.75416946411133,107,5,19,2,4916,753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
63.41781806945801,77.28369140625,42.74957275390625,54,5,49,7,4858,56,0.09271932393312454,0.4394860565662384,0.16875556111335754,3.6161766052246094,6.857694625854492,-8.764105796813965,1.0,3.0,True,2
-42.03884315490723,96.9601821899414,42.74382019042969,121,2,52,8,4772,53,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
-18.70993423461914,-9.100590229034424,15.310028076171875,91,4,4,0,4814,61,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
12.467246532440186,-58.874088287353516,42.754926681518555,200,1,27,4,4832,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-95.54475402832031,-35.96460151672363,42.75597381591797,214,0,50,8,4753,60,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
33.94673156738281,-58.23811912536621,42.75561332702637,213,5,31,4,4779,70,0.36796027421951294,-0.5392681360244751,0.27484726905822754,15.236209869384766,-21.348779678344727,10.26322078704834,1.0,7.0,True,2
-44.78657531738281,-20.043217658996582,42.745065689086914,131,1,21,3,4656,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-68.0517578125,-30.393613815307617,42.75273513793945,158,3,35,5,4850,33,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
23.548189163208008,104.89066314697266,42.74508285522461,82,3,53,8,4274,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
40.581960678100586,69.23734664916992,42.74243927001953,53,0,38,6,4632,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-22.306843757629395,-11.946693658828735,19.080522537231445,88,0,8,1,4896,70,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
14.087159633636475,35.651933670043945,33.357866287231445,36,1,15,2,4759,53,0.09271932393312454,0.4394860565662384,0.16875556111335754,3.6161766052246094,6.857694625854492,-8.764105796813965,1.0,3.0,True,2
30.77049160003662,55.912841796875,42.74201774597168,43,3,29,4,4882,87,1.8209006786346436,3.0592591762542725,0.3369899094104767,3.6161766052246094,6.857694625854492,-8.764105796813965,-1.0,2.0,True,2
-26.106982231140137,41.545536041259766,42.74044990539551,80,1,21,3,4841,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-86.8507080078125,27.19122886657715,42.74209213256836,164,0,44,7,4989,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
12.840510606765747,27.848511695861816,23.279523849487305,24,3,11,1,4774,57,1.8209006786346436,3.0592591762542725,0.3369899094104767,3.6161766052246094,6.857694625854492,-8.764105796813965,-1.0,2.0,True,2
51.453847885131836,-94.38470077514648,42.76900863647461,318,3,53,8,4669,105,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
-7.3660087287425995,52.16120910644531,42.740915298461914,65,3,23,3,4876,60,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
-30.28060245513916,71.99721908569336,42.74010467529297,85,5,37,5,4890,45,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
-10.99279499053955,79.4935188293457,42.739654541015625,87,0,38,6,4892,53,-0.23953959345817566,1.6706377267837524,-0.8313496708869934,-7.547088623046875,45.00835418701172,-18.946407318115234,1.0,5.0,True,2
-31.863255500793457,24.43787670135498,36.15806198120117,76,2,16,2,4897,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
33.091423988342285,-62.72182273864746,42.75517272949219,233,1,33,5,4781,82,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
36.216830253601074,-65.14942169189453,42.75629806518555,234,3,35,5,4836,42,0.36796027421951294,-0.5392681360244751,0.27484726905822754,15.236209869384766,-21.348779678344727,10.26322078704834,1.0,7.0,True,2
-35.27555274963379,9.440284252166748,30.55896759033203,88,0,14,2,4450,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
24.581043243408203,78.25287246704102,42.74045181274414,64,1,39,6,4828,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-28.896008491516113,68.70582962036133,42.74058151245117,85,3,35,5,4311,14,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
-11.45062506198883,-77.2618179321289,42.75794982910156,204,5,37,5,4754,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
46.64086151123047,90.81441497802734,42.74571228027344,67,0,50,8,4692,45,1.8209006786346436,3.0592591762542725,0.3369899094104767,3.6161766052246094,6.857694625854492,-8.764105796813965,-1.0,2.0,True,2
-27.261905670166016,40.796979904174805,42.740434646606445,81,1,21,3,4835,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
10.583682537078857,32.57380676269531,27.90912628173828,27,5,13,1,4855,111,0.09271932393312454,0.4394860565662384,0.16875556111335754,3.6161766052246094,6.857694625854492,-8.764105796813965,1.0,3.0,True,2
-50.50121879577637,44.651512145996094,42.7410945892334,98,5,31,4,4874,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-43.9584846496582,-17.492435932159424,42.74345779418945,130,0,20,3,4995,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-0.42331624031066895,78.10717010498047,42.73918914794922,67,5,37,5,4354,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
41.293601989746094,79.12386322021484,42.741825103759766,55,5,43,6,4677,35,1.8209006786346436,3.0592591762542725,0.3369899094104767,3.6161766052246094,6.857694625854492,-8.764105796813965,-1.0,2.0,True,2
-36.69107627868652,-20.402243614196777,38.96135711669922,111,3,17,2,4318,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-58.62946128845215,-29.51486587524414,42.749359130859375,147,4,30,4,4806,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
49.82192802429199,-93.19747924804688,42.76866912841797,318,2,52,8,4845,89,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
54.57537651062012,-45.28392219543457,42.75294494628906,251,1,33,5,4978,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
4.031904339790344,-34.02737045288086,27.917156219482422,118,5,13,1,4841,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-13.012451171875,29.734399795532227,25.10993194580078,46,4,12,1,4675,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-30.965946197509766,99.13772583007812,42.74367904663086,114,1,51,8,4995,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-17.63701629638672,-9.012434005737305,14.541288375854492,92,3,3,0,4885,153,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
-86.72164535522461,-37.752387046813965,42.750022888183594,204,2,46,7,4748,1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
26.967458724975586,104.06402969360352,42.74528121948242,80,3,53,8,4275,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
-12.083033561706543,104.9884262084961,42.74382019042969,103,2,52,8,4627,68,-0.23953959345817566,1.6706377267837524,-0.8313496708869934,-7.547088623046875,45.00835418701172,-18.946407318115234,1.0,5.0,True,2
53.196075439453125,-97.58057403564453,42.770843505859375,318,5,55,8,4666,96,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
-58.65626907348633,-25.146992683410645,42.74862480163574,144,3,29,4,4683,40,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
-45.122074127197266,99.5749282836914,42.74496078491211,122,4,54,8,4815,60,-0.7783733010292053,1.3998730182647705,-0.40525275468826294,-7.547088623046875,45.00835418701172,-18.946407318115234,-1.0,4.0,True,2
16.6933536529541,38.5131950378418,38.95619201660156,35,3,17,2,4824,97,0.09271932393312454,0.4394860565662384,0.16875556111335754,3.6161766052246094,6.857694625854492,-8.764105796813965,1.0,3.0,True,2
-93.35123062133789,-35.77434158325195,42.75178527832031,201,5,49,7,4703,50,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
-30.294042587280273,-4.811426818370819,23.284746170043945,79,3,11,1,4453,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2
15.274765491485596,-20.18567943572998,19.080278396606445,132,0,8,1,4849,25,1.260994791984558,-3.0017502307891846,2.8859541416168213,15.236209869384766,-21.348779678344727,10.26322078704834,-1.0,6.0,True,2
-61.955841064453125,-26.561509132385254,42.74897575378418,144,5,31,4,4825,44,-1.5184657573699951,-0.815342903137207,0.5903633236885071,0.0,0.0,0.0,1.0,1.0,True,2
